neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
Villaverde,San Andrés,40.333894452753604,-3.70345445398297,Entire home/apt,42,2,47,3.82,8,1
Retiro,Estrella,40.4172847030384,-3.6649417136793305,Private room,70,2,0,0.0,2,166
Arganzuela,Palos de Moguer,40.4045726091311,-3.6904673151481497,Private room,25,1,22,5.37,1,351
Retiro,Pacífico,40.4031227953,-3.67708933113415,Private room,29,3,34,2.36,1,276
Centro,Palacio,40.4128021563856,-3.7134844470852797,Entire home/apt,100,2,0,0.0,1,365
Hortaleza,Pinar del Rey,40.4706011922025,-3.64167660793109,Private room,25,2,33,2.64,1,283
Centro,Sol,40.4187248833921,-3.7002806111359305,Entire home/apt,60,2,51,1.44,8,287
Centro,Embajadores,40.408580806957005,-3.7084172062733596,Entire home/apt,49,3,4,0.37,6,344
Centro,Sol,40.4157206393401,-3.70688328584733,Entire home/apt,99,3,19,1.74,2,307
Retiro,Ibiza,40.4174322541011,-3.67751952892638,Entire home/apt,75,2,8,0.29,10,312
Centro,Embajadores,40.40771710978861,-3.71069741534734,Entire home/apt,50,2,64,3.61,1,333
Centro,Palacio,40.408779063916796,-3.7125113764790396,Entire home/apt,300,1,6,0.89,9,299
Centro,Embajadores,40.4133702978516,-3.70707131256909,Entire home/apt,55,4,4,0.86,2,282
Centro,Universidad,40.4259016645576,-3.70664970326568,Entire home/apt,76,3,81,3.66,1,298
Retiro,Pacífico,40.402246635558896,-3.67465246260683,Entire home/apt,49,3,25,1.58,3,346
Usera,Orcasitas,40.3693128309441,-3.7184529791026004,Private room,20,1,0,0.0,1,39
Centro,Palacio,40.410644340835205,-3.71263296136541,Entire home/apt,50,1,1,0.36,11,320
Centro,Embajadores,40.4127644190363,-3.70538965837309,Entire home/apt,95,2,10,3.8,3,283
Centro,Universidad,40.4236347816084,-3.7034523974541402,Private room,36,1,0,0.0,1,309
Tetuán,Bellas Vistas,40.4479781684014,-3.7058915530795598,Entire home/apt,70,2,16,0.27,1,265
Centro,Universidad,40.426371242694294,-3.70254072314692,Entire home/apt,54,2,15,3.98,1,208
Salamanca,Guindalera,40.4350521361184,-3.6669496248224998,Entire home/apt,160,2,6,0.99,13,230
Centro,Embajadores,40.4113032030352,-3.70638854810076,Entire home/apt,48,2,91,3.64,3,315
Ciudad Lineal,Ventas,40.424595960256,-3.6480272563302703,Private room,23,1,0,0.0,1,0
Latina,Puerta del Angel,40.4125366981826,-3.7278003287764103,Private room,30,1,1,0.05,1,0
Moncloa - Aravaca,Argüelles,40.4250604260995,-3.7129015381372596,Entire home/apt,129,3,0,0.0,77,147
Carabanchel,Puerta Bonita,40.379216605513896,-3.74399417405452,Private room,30,1,1,0.14,1,363
Centro,Cortes,40.414382959902206,-3.7009177372886604,Entire home/apt,80,2,1,0.05,145,306
Arganzuela,Imperial,40.4082102880837,-3.71867028470893,Private room,39,1,1,0.17,1,365
Salamanca,Goya,40.4276106510041,-3.67604451881272,Entire home/apt,84,6,47,0.61,1,302
Centro,Cortes,40.4120993460278,-3.69604837618776,Entire home/apt,35,2,12,2.43,1,0
Centro,Justicia,40.4246429239874,-3.69974756802008,Entire home/apt,80,3,20,2.15,3,117
Centro,Palacio,40.410321231282396,-3.7115385671344305,Entire home/apt,45,4,50,1.97,1,252
Tetuán,Almenara,40.46560961219,-3.69533140707537,Private room,20,1,24,1.91,1,343
Carabanchel,San Isidro,40.397728742623,-3.73470157875584,Entire home/apt,44,1,13,2.52,1,219
Ciudad Lineal,San Juan Bautista,40.449418255522,-3.6598568443875004,Entire home/apt,45,3,52,1.05,4,271
Salamanca,Lista,40.4307501218746,-3.67179918266183,Private room,32,1,11,0.35,8,287
Centro,Embajadores,40.413447319106005,-3.70337328042018,Private room,32,1,0,0.0,8,356
Centro,Embajadores,40.4121826296485,-3.7002835606285602,Entire home/apt,82,2,0,0.0,11,0
Centro,Justicia,40.426272804917495,-3.70009845385545,Entire home/apt,110,2,0,0.0,145,276
Centro,Cortes,40.4114306086979,-3.6970986392879905,Entire home/apt,150,2,3,0.43,5,352
Carabanchel,San Isidro,40.402809102574295,-3.7237339609063196,Entire home/apt,49,6,6,0.72,5,287
Centro,Embajadores,40.4099119084935,-3.69720428454514,Entire home/apt,50,7,5,0.68,3,7
Centro,Cortes,40.4120517605837,-3.6954213794324304,Entire home/apt,115,2,124,2.1,1,92
Latina,Aluche,40.3883797022868,-3.75867447828575,Private room,19,1,7,0.66,1,127
Moncloa - Aravaca,Argüelles,40.428991969290706,-3.71997180836763,Private room,40,2,2,0.15,1,0
Centro,Cortes,40.4131482175253,-3.69638928682402,Entire home/apt,75,2,88,2.95,1,113
Centro,Sol,40.418747134191705,-3.7001234849056,Entire home/apt,119,1,0,0.0,5,94
Chamberí,Gaztambide,40.4330773556035,-3.71232705441552,Private room,39,1,26,0.68,1,309
Arganzuela,Acacias,40.4055202784087,-3.71153639626885,Private room,25,1,30,2.68,1,298
Salamanca,Lista,40.4348251010722,-3.67794739554204,Entire home/apt,90,3,12,2.93,8,109
Centro,Cortes,40.4118136218674,-3.69710358595739,Entire home/apt,100,3,36,2.85,13,202
Centro,Cortes,40.412279873722,-3.6942589165519304,Entire home/apt,89,1,1,1.0,29,349
Centro,Embajadores,40.412584021503704,-3.70376627522221,Private room,25,10,2,0.09,97,281
Salamanca,Recoletos,40.422158727226794,-3.6891035304393602,Entire home/apt,160,3,1,0.1,77,158
Barajas,Corralejos,40.462503902741794,-3.59114955346756,Private room,52,1,4,3.75,3,31
Centro,Cortes,40.415229675899205,-3.69825051836311,Entire home/apt,320,3,7,0.37,1,300
Carabanchel,Abrantes,40.3850858907511,-3.7226881020342497,Entire home/apt,50,2,15,2.46,1,44
Centro,Cortes,40.4155382262134,-3.6993909180476403,Entire home/apt,140,2,29,1.73,2,331
Arganzuela,Palos de Moguer,40.4018049832296,-3.69504137006486,Private room,25,7,0,0.0,1,148
Salamanca,Goya,40.427045462877295,-3.6791863712422,Entire home/apt,39,1,0,0.0,1,95
Centro,Universidad,40.423248666395395,-3.70183309005934,Entire home/apt,65,1,250,3.81,1,141
Tetuán,Valdeacederas,40.463194770702295,-3.70189605104409,Private room,21,3,0,0.0,3,283
Centro,Palacio,40.410105295115706,-3.7164054762217997,Private room,30,2,5,4.41,2,47
Centro,Sol,40.4153828281107,-3.70681745534115,Entire home/apt,109,2,105,3.72,5,320
Salamanca,Recoletos,40.4213738831181,-3.68866617057675,Entire home/apt,130,7,0,0.0,2,354
Centro,Embajadores,40.4099791203585,-3.69613758891244,Entire home/apt,120,1,87,9.35,4,36
Retiro,Pacífico,40.406726551973,-3.6792989851054902,Entire home/apt,42,3,2,0.31,1,0
Puente de Vallecas,Palomeras Sureste,40.387308264859904,-3.6442591189395,Private room,15,1,4,2.45,1,71
Centro,Embajadores,40.4106587268731,-3.7005380108801202,Entire home/apt,50,3,7,0.63,1,189
Centro,Universidad,40.4227148578551,-3.7089099960652296,Private room,44,2,2,1.54,1,127
Chamberí,Gaztambide,40.438335985714204,-3.71181632233251,Entire home/apt,105,4,35,0.72,1,320
Centro,Palacio,40.4115790826741,-3.71270175703182,Entire home/apt,59,2,34,2.07,2,325
Salamanca,Lista,40.430952612989394,-3.67564648134561,Entire home/apt,66,14,7,0.17,1,140
Chamartín,Prosperidad,40.447217173686106,-3.6643442017841203,Private room,25,1,3,0.22,1,365
Centro,Universidad,40.4267557440234,-3.7047312314660297,Private room,45,1,0,0.0,1,0
Moncloa - Aravaca,Argüelles,40.423526800340206,-3.7118029826844596,Entire home/apt,160,3,6,0.62,77,169
Centro,Sol,40.4154444683225,-3.7073434506320297,Private room,35,1,66,2.77,1,310
Salamanca,Castellana,40.43578844072629,-3.68060963976057,Entire home/apt,99,2,0,0.0,145,343
Carabanchel,Vista Alegre,40.3870614795046,-3.7390738187893997,Private room,13,20,7,0.34,3,14
Arganzuela,Palos de Moguer,40.4024015731284,-3.6951880215223096,Private room,22,3,42,1.33,2,2
Centro,Embajadores,40.410821539084395,-3.7001255950047796,Entire home/apt,69,1,9,4.82,1,154
Arganzuela,Delicias,40.3982616762549,-3.6950895915348703,Entire home/apt,55,3,137,3.38,1,154
Chamartín,Hispanoamérica,40.457425288382794,-3.67339678772943,Entire home/apt,49,2,47,2.39,1,123
Centro,Sol,40.417217826016,-3.70718425309767,Entire home/apt,80,7,0,0.0,1,0
Moncloa - Aravaca,Argüelles,40.42217948313579,-3.7147768537022103,Entire home/apt,109,1,0,0.0,6,320
Chamberí,Trafalgar,40.4302692730756,-3.70487096539658,Entire home/apt,55,5,135,4.04,3,233
Centro,Embajadores,40.409079955449,-3.70954847027536,Private room,20,3,32,0.99,1,361
Centro,Universidad,40.4266901947735,-3.70258262598448,Private room,35,2,4,0.18,3,365
Salamanca,Castellana,40.4323879396015,-3.68703340825149,Entire home/apt,210,30,0,0.0,39,35
Centro,Sol,40.419457538256395,-3.7029020314867402,Entire home/apt,366,4,0,0.0,2,44
Centro,Embajadores,40.406077719845705,-3.69988132787447,Entire home/apt,64,2,30,2.04,1,263
Centro,Sol,40.4184582225817,-3.70723881027172,Private room,23,4,0,0.0,38,10
Arganzuela,Palos de Moguer,40.4058447361319,-3.69350567478684,Entire home/apt,35,1,67,5.96,2,249
Chamberí,Trafalgar,40.4300943526735,-3.70519244186378,Private room,36,1,62,3.06,6,347
Centro,Sol,40.414667312142896,-3.7064299931840896,Entire home/apt,78,3,52,1.51,2,223
Hortaleza,Pinar del Rey,40.474060821596,-3.6546818686229403,Shared room,15,1,8,0.25,1,189
Villaverde,Butarque,40.3547114192139,-3.6805762197343905,Private room,20,2,2,1.43,1,2
Centro,Embajadores,40.4099954431116,-3.7059746036568906,Entire home/apt,41,2,34,3.57,7,188
Chamberí,Vallehermoso,40.444336815179,-3.71593340439171,Entire home/apt,130,3,4,0.16,37,332
Centro,Embajadores,40.410007920105,-3.69792071547628,Entire home/apt,45,2,5,0.41,1,0
Arganzuela,Palos de Moguer,40.4034409540982,-3.6915864430873704,Entire home/apt,87,2,0,0.0,67,0
Salamanca,Recoletos,40.423713422530795,-3.6898649238702,Entire home/apt,98,2,16,2.59,1,123
Centro,Universidad,40.420344605709296,-3.7037139093683202,Entire home/apt,80,2,32,3.92,1,337
Retiro,Pacífico,40.4057194043745,-3.67911781404284,Private room,18,1,6,1.29,1,101
Latina,Puerta del Angel,40.409720057258205,-3.73292154377847,Entire home/apt,68,2,5,0.38,1,161
Centro,Justicia,40.421216163961205,-3.69950005658602,Entire home/apt,75,7,5,0.9,1,120
Salamanca,Recoletos,40.421466729151,-3.68938675562939,Entire home/apt,180,2,10,2.52,4,330
Centro,Palacio,40.4104057925367,-3.71092202762486,Entire home/apt,59,2,39,1.25,2,119
Centro,Cortes,40.4145407036696,-3.7012119216222104,Entire home/apt,59,3,14,0.23,8,272
Tetuán,Cuatro Caminos,40.45573172416471,-3.69778373650087,Private room,35,2,11,1.71,1,342
Centro,Cortes,40.4137296530969,-3.69848257597255,Entire home/apt,110,1,48,6.7,4,199
Centro,Embajadores,40.4131079243775,-3.70583554210908,Entire home/apt,80,3,52,4.13,2,314
Moncloa - Aravaca,Ciudad Universitaria,40.4701421253161,-3.72778102990371,Private room,412,1,0,0.0,1,365
Centro,Sol,40.418596287905004,-3.70343611013664,Private room,45,2,16,2.87,8,0
Centro,Justicia,40.4214022682715,-3.70094064355707,Entire home/apt,73,3,22,3.04,1,119
Centro,Embajadores,40.4085834543955,-3.7013714810126097,Entire home/apt,67,3,119,2.2,1,224
Centro,Embajadores,40.4126990193967,-3.7065741796364,Entire home/apt,67,2,1,0.17,11,292
Centro,Cortes,40.4132053894591,-3.69726512577225,Entire home/apt,65,2,8,6.86,2,84
Ciudad Lineal,Concepción,40.4342268751209,-3.6585877327594503,Private room,25,1,12,0.74,3,359
Centro,Embajadores,40.4127955044388,-3.7033549050992995,Entire home/apt,79,2,3,0.33,2,46
Chamberí,Arapiles,40.431091151912,-3.7083001771544395,Entire home/apt,70,3,49,2.88,6,301
Salamanca,Goya,40.42817337752079,-3.67371178530635,Entire home/apt,45,2,12,5.71,2,100
Tetuán,Almenara,40.471647241123,-3.6986734064784597,Private room,50,1,0,0.0,1,287
Salamanca,Fuente del Berro,40.4229362802042,-3.6632961151618098,Entire home/apt,30,1,0,0.0,1,0
Centro,Embajadores,40.4102086426076,-3.69893488718471,Entire home/apt,90,4,141,3.27,3,33
Latina,Lucero,40.4059834591965,-3.7522263403376903,Private room,43,1,0,0.0,1,365
Centro,Justicia,40.4246023829163,-3.6921328021317796,Entire home/apt,130,2,3,0.54,2,99
Centro,Sol,40.4194659702389,-3.70224485075291,Entire home/apt,100,3,55,1.06,2,62
Centro,Cortes,40.4127926633937,-3.69775910917248,Entire home/apt,110,2,0,0.0,5,351
Chamberí,Arapiles,40.4337683709675,-3.7095187516987504,Private room,30,2,33,2.02,1,47
Centro,Palacio,40.41317771760821,-3.7115478340277406,Entire home/apt,98,2,23,2.83,1,316
Chamberí,Arapiles,40.4333092995493,-3.70450569860122,Private room,80,1,6,0.56,2,0
Chamartín,Hispanoamérica,40.457597578395294,-3.68784132087596,Entire home/apt,120,7,2,1.54,40,334
Tetuán,Valdeacederas,40.4622130216181,-3.69953340850115,Private room,30,1,0,0.0,1,266
Hortaleza,Palomas,40.4534575906611,-3.61206525057513,Private room,65,1,5,0.68,5,364
Moncloa - Aravaca,Argüelles,40.4304574517229,-3.7174644806606,Entire home/apt,95,7,1,0.27,4,244
Chamberí,Gaztambide,40.4306152853442,-3.71446460998208,Entire home/apt,260,30,1,0.15,39,151
Carabanchel,Comillas,40.3979990862366,-3.7153284628540804,Private room,25,2,0,0.0,1,363
Carabanchel,Vista Alegre,40.3873657723077,-3.7403842758888297,Shared room,12,1,7,0.84,16,133
Arganzuela,Palos de Moguer,40.4012157585044,-3.69832394197612,Private room,27,1,20,1.05,2,279
Chamartín,Castilla,40.467844907171205,-3.68612176361502,Entire home/apt,108,4,38,1.01,4,330
Salamanca,Guindalera,40.435032010621,-3.67420841018372,Private room,13,1,1,1.0,2,344
Centro,Sol,40.417201338842396,-3.7033572475955294,Entire home/apt,65,1,1,0.16,2,133
Centro,Embajadores,40.410849386246205,-3.70279571991523,Entire home/apt,59,3,12,0.51,12,342
Arganzuela,Palos de Moguer,40.402960997383296,-3.6956379985148704,Entire home/apt,40,1,0,0.0,1,0
Centro,Sol,40.4197875616799,-3.70579234673014,Entire home/apt,90,2,16,2.45,1,172
Centro,Embajadores,40.407647515264,-3.69966874082931,Entire home/apt,45,2,124,2.49,4,330
Centro,Embajadores,40.41009846966679,-3.7059254547127796,Entire home/apt,60,1,6,0.28,3,0
Chamberí,Gaztambide,40.437369110200294,-3.7162200538411496,Private room,25,6,4,0.28,2,310
Tetuán,Cuatro Caminos,40.4529585420416,-3.7019707682871004,Entire home/apt,55,2,46,2.74,1,344
Centro,Cortes,40.418115753535794,-3.6992727143767,Entire home/apt,148,1,91,3.34,3,279
Retiro,Estrella,40.4094010003666,-3.66522709144503,Entire home/apt,50,2,10,0.43,1,348
Salamanca,Guindalera,40.4379899780751,-3.6728419597515805,Entire home/apt,79,1,22,2.45,48,146
Centro,Palacio,40.4112361425774,-3.7104991927255897,Entire home/apt,90,2,36,2.32,2,50
Centro,Embajadores,40.4084713938899,-3.70812963109574,Entire home/apt,200,1,1,0.33,13,247
Centro,Palacio,40.4190950209131,-3.7109805068442006,Entire home/apt,85,3,27,4.38,3,80
Centro,Sol,40.414625133380795,-3.70711783786889,Entire home/apt,80,3,46,1.5,4,32
Centro,Cortes,40.41848150102221,-3.6988298653957097,Entire home/apt,70,3,0,0.0,1,280
Usera,San Fermín,40.3787211903428,-3.69165102893067,Private room,16,1,0,0.0,2,86
Chamberí,Trafalgar,40.4319947331511,-3.7013346093774198,Entire home/apt,110,10,0,0.0,4,340
Centro,Embajadores,40.4130075442208,-3.70431376736069,Entire home/apt,120,2,11,0.87,2,223
Usera,Almendrales,40.3801244797135,-3.6990076970329797,Private room,20,2,12,1.84,2,276
Centro,Embajadores,40.408093507177796,-3.7003216991003502,Entire home/apt,34,6,49,1.01,4,189
Centro,Sol,40.415907123595794,-3.7024721464555,Entire home/apt,115,2,30,0.45,3,206
Chamberí,Trafalgar,40.4309280825404,-3.7048202291094907,Private room,30,3,2,0.1,3,355
Chamberí,Almagro,40.4278060861601,-3.69312454336437,Entire home/apt,200,30,0,0.0,39,249
Retiro,Estrella,40.4078215917239,-3.6690429739860297,Private room,21,2,119,2.03,3,135
Salamanca,Goya,40.428226815181496,-3.67775872742832,Private room,23,2,55,0.91,2,239
Centro,Embajadores,40.4104536473508,-3.70716604296269,Private room,20,10,2,0.1,97,311
Tetuán,Cuatro Caminos,40.4517092447505,-3.7006483647355,Private room,39,1,1,0.06,1,0
Centro,Palacio,40.411551967536795,-3.71034555155923,Private room,29,2,3,0.48,3,254
Centro,Palacio,40.4204719461179,-3.70943038005019,Entire home/apt,40,5,0,0.0,1,0
Ciudad Lineal,San Juan Bautista,40.449025954449795,-3.6581252448664903,Private room,50,1,16,3.58,1,317
Centro,Sol,40.415106939499296,-3.70637325158061,Entire home/apt,149,4,57,1.41,1,320
Hortaleza,Pinar del Rey,40.4677647811355,-3.6514665197318195,Entire home/apt,155,2,14,1.08,4,345
Usera,San Fermín,40.3789168621127,-3.69210290953817,Private room,20,2,28,3.13,2,111
Barajas,Casco Histórico de Barajas,40.4737232385565,-3.57671570514484,Private room,23,1,2,0.38,1,311
Centro,Palacio,40.4208274452412,-3.70925782742681,Entire home/apt,72,4,49,1.04,3,311
Centro,Universidad,40.427196066057704,-3.70740847658467,Private room,40,5,1,0.18,1,81
Moncloa - Aravaca,Argüelles,40.4231302095516,-3.7118365587033098,Private room,22,2,1,0.19,29,365
Salamanca,Lista,40.433261372638704,-3.6779110656338903,Entire home/apt,180,2,3,0.68,1,155
Salamanca,Goya,40.4246968493836,-3.67992099757805,Entire home/apt,140,2,18,1.35,1,73
Centro,Sol,40.419213250581706,-3.70540631211887,Private room,95,2,0,0.0,3,344
Centro,Palacio,40.4229837109966,-3.71086304092683,Private room,17,10,0,0.0,1,63
Centro,Embajadores,40.4093044053915,-3.70828034178507,Private room,30,2,25,1.41,2,126
Centro,Universidad,40.4224494776261,-3.7054680702681,Entire home/apt,75,2,22,1.33,2,46
Centro,Palacio,40.4168519182498,-3.7091439485222297,Entire home/apt,150,1,5,0.41,2,363
Centro,Sol,40.4165122763934,-3.70188299094867,Entire home/apt,199,4,1,0.31,1,172
Centro,Universidad,40.42089405419271,-3.7038029202587097,Entire home/apt,115,3,33,1.11,2,348
Centro,Universidad,40.427645497490104,-3.7034418033427103,Entire home/apt,65,4,14,1.25,2,71
Chamartín,Castilla,40.471020206335794,-3.67467158150414,Entire home/apt,55,4,34,1.06,1,133
Centro,Embajadores,40.4110160190755,-3.69965649094891,Entire home/apt,55,1,72,7.63,2,256
Hortaleza,Apostol Santiago,40.471857699617296,-3.6586731558271897,Private room,60,1,0,0.0,1,365
Centro,Embajadores,40.41313997128471,-3.70590860723054,Entire home/apt,120,3,38,0.9,1,326
Centro,Cortes,40.414622634634,-3.6990523913350404,Entire home/apt,115,2,48,3.26,1,301
Arganzuela,Chopera,40.393967883814994,-3.70069238149979,Entire home/apt,120,1,3,2.14,1,79
Centro,Embajadores,40.408261246970795,-3.7021525866967004,Private room,30,2,5,0.41,2,155
Centro,Universidad,40.4253855310116,-3.7036244999502097,Private room,35,2,5,0.99,1,356
Centro,Universidad,40.427574188468704,-3.70799695079944,Entire home/apt,90,2,25,0.5,26,92
Villaverde,San Andrés,40.331888274494794,-3.69990603204948,Shared room,10,1,0,0.0,1,89
Arganzuela,Palos de Moguer,40.4054576747859,-3.69353342384803,Private room,35,2,22,0.61,1,349
Centro,Justicia,40.4274999213192,-3.6983538178341098,Private room,14,1,0,0.0,1,10
Fuencarral - El Pardo,Peñagrande,40.475178056333604,-3.71982088831105,Private room,37,1,0,0.0,1,365
Tetuán,Castillejos,40.462930442645,-3.69268985658852,Entire home/apt,130,1,0,0.0,1,365
Latina,Puerta del Angel,40.4130004774192,-3.72599159659082,Private room,25,1,11,1.77,1,304
Latina,Puerta del Angel,40.409986770869395,-3.72436621035618,Private room,20,2,7,0.17,9,345
Centro,Sol,40.4158040179067,-3.70691678586332,Entire home/apt,138,2,33,1.01,40,0
Centro,Embajadores,40.4122716735575,-3.70606752805639,Entire home/apt,69,2,26,5.13,3,291
Chamberí,Almagro,40.43591081196929,-3.6981109547626696,Private room,25,1,3,1.61,3,97
Chamartín,Hispanoamérica,40.4566239793798,-3.6731673602258503,Entire home/apt,85,1,7,1.31,4,142
Moncloa - Aravaca,Casa de Campo,40.429944319511,-3.73254140452174,Shared room,122,2,0,0.0,1,365
Chamberí,Almagro,40.436977740437,-3.6969592076585496,Private room,20,1,52,7.96,2,280
Centro,Palacio,40.412647907644,-3.7090932525434703,Private room,25,1,1,0.11,1,0
Arganzuela,Imperial,40.4052500073294,-3.71622138835452,Entire home/apt,70,3,50,2.02,1,38
Fuencarral - El Pardo,Pilar,40.4761789370225,-3.7101775765433103,Private room,19,3,21,0.89,3,56
Carabanchel,Vista Alegre,40.3881118712758,-3.7384168230170602,Private room,25,1,1,0.16,16,130
Centro,Cortes,40.4160555623484,-3.70053027524979,Private room,36,1,0,0.0,1,342
Centro,Palacio,40.4096075025369,-3.7106485785077297,Entire home/apt,65,5,2,0.58,2,281
Chamberí,Gaztambide,40.434809703968604,-3.71415931203138,Entire home/apt,60,1,62,2.25,1,298
Centro,Sol,40.4151626947705,-3.70707464029931,Entire home/apt,65,2,49,3.53,2,302
Centro,Justicia,40.42510436387521,-3.6994136560959703,Entire home/apt,250,2,76,4.84,4,261
Moncloa - Aravaca,Ciudad Universitaria,40.463771252951105,-3.7217810272364504,Private room,411,1,0,0.0,1,180
Centro,Universidad,40.4218509214113,-3.70616299326651,Entire home/apt,150,3,0,0.0,77,8
Salamanca,Goya,40.4232992079922,-3.67765602314784,Entire home/apt,94,3,9,0.37,1,357
